Zaman;Seviye;Kategori;Route;Metot;URL;HTTP;Süre(ms);Mesaj;Detay;Job ID;Kaynak Tipi;Secili Bara ID;YKS Ic Bara ID;Saat Baslangic;Saat Bitis;Chunk Baslangic;Chunk Bitis;Hata Sinifi;Istek URL;API Satir;Metrik Bos Satir
1.05.2026 14:44;warn;WIND;rgdh-monitor;;;;;2026-05-01 17:00-18:00 | 10933818957: signal is aborted without reason;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""httpStatus"":""0"",""errorType"":""PAGE_FETCH_TIMEOUT"",""errorClass"":""PAGE_FETCH_TIMEOUT"",""busbarId"":""10933818957"",""internalBusbarId"":""10933818957"",""displayBusbarId"":""5052"",""localDate"":""2026-05-01"",""hour"":""17"",""hourStart"":""2026-05-01T14:00:00Z"",""hourEnd"":""2026-05-01T15:00:00Z"",""requestUrl"":""https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T14%3A00%3A00Z&measurementDate.lessThan=2026-05-01T15%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957""}}";;;5052;10933818957;2026-05-01T14:00:00Z;2026-05-01T15:00:00Z;;;PAGE_FETCH_TIMEOUT;https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T14%3A00%3A00Z&measurementDate.lessThan=2026-05-01T15%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957;;
1.05.2026 14:44;error;Page Fetch;rgdh-monitor;;;;;signal is aborted without reason;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""httpStatus"":"""",""errorType"":""PAGE_FETCH_TIMEOUT"",""transport"":""page-context""}}";;;;;;;;;PAGE_FETCH_TIMEOUT;;;
1.05.2026 14:44;info;Page Fetch;rgdh-monitor;;;;;YKS sayfa context tokenli fetch basladi (chunked).;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""params"":{""measurementDate.greaterOrEqualThan"":""2026-05-01T14:00:00Z"",""measurementDate.lessThan"":""2026-05-01T15:00:00Z"",""size"":""60"",""page"":""0"",""sort"":""measurementDate,asc"",""busbarId.equals"":""10933818957""},""transport"":""page-context""}}";;;;;;;;;;;;
1.05.2026 14:44;info;WIND;rgdh-monitor;;;;;RES/GES saatlik endpoint sorgulanacak: 10933818957 (2026-05-01 22:00-23:00);"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""params"":{""measurementDate.greaterOrEqualThan"":""2026-05-01T19:00:00Z"",""measurementDate.lessThan"":""2026-05-01T20:00:00Z"",""size"":""60"",""page"":""0"",""sort"":""measurementDate,asc"",""busbarId.equals"":""10933818957""},""busbarId"":""10933818957"",""internalBusbarId"":""10933818957"",""displayBusbarId"":""5052"",""localDate"":""2026-05-01"",""hour"":""22"",""hourStart"":""2026-05-01T19:00:00Z"",""hourEnd"":""2026-05-01T20:00:00Z"",""requestUrl"":""https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T19%3A00%3A00Z&measurementDate.lessThan=2026-05-01T20%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957"",""pageTimeoutMs"":""10000"",""concurrency"":""6""}}";;;5052;10933818957;2026-05-01T19:00:00Z;2026-05-01T20:00:00Z;;;;https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T19%3A00%3A00Z&measurementDate.lessThan=2026-05-01T20%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957;;
1.05.2026 14:44;warn;WIND;rgdh-monitor;;;;;2026-05-01 16:00-17:00 | 10933818957: signal is aborted without reason;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""httpStatus"":""0"",""errorType"":""PAGE_FETCH_TIMEOUT"",""errorClass"":""PAGE_FETCH_TIMEOUT"",""busbarId"":""10933818957"",""internalBusbarId"":""10933818957"",""displayBusbarId"":""5052"",""localDate"":""2026-05-01"",""hour"":""16"",""hourStart"":""2026-05-01T13:00:00Z"",""hourEnd"":""2026-05-01T14:00:00Z"",""requestUrl"":""https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T13%3A00%3A00Z&measurementDate.lessThan=2026-05-01T14%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957""}}";;;5052;10933818957;2026-05-01T13:00:00Z;2026-05-01T14:00:00Z;;;PAGE_FETCH_TIMEOUT;https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T13%3A00%3A00Z&measurementDate.lessThan=2026-05-01T14%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957;;
1.05.2026 14:44;error;Page Fetch;rgdh-monitor;;;;;signal is aborted without reason;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""httpStatus"":"""",""errorType"":""PAGE_FETCH_TIMEOUT"",""transport"":""page-context""}}";;;;;;;;;PAGE_FETCH_TIMEOUT;;;
1.05.2026 14:44;info;Page Fetch;rgdh-monitor;;;;;YKS sayfa context tokenli fetch basladi (chunked).;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""params"":{""measurementDate.greaterOrEqualThan"":""2026-05-01T13:00:00Z"",""measurementDate.lessThan"":""2026-05-01T14:00:00Z"",""size"":""60"",""page"":""0"",""sort"":""measurementDate,asc"",""busbarId.equals"":""10933818957""},""transport"":""page-context""}}";;;;;;;;;;;;
1.05.2026 14:44;info;WIND;rgdh-monitor;;;;;RES/GES saatlik endpoint sorgulanacak: 10933818957 (2026-05-01 21:00-22:00);"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""params"":{""measurementDate.greaterOrEqualThan"":""2026-05-01T18:00:00Z"",""measurementDate.lessThan"":""2026-05-01T19:00:00Z"",""size"":""60"",""page"":""0"",""sort"":""measurementDate,asc"",""busbarId.equals"":""10933818957""},""busbarId"":""10933818957"",""internalBusbarId"":""10933818957"",""displayBusbarId"":""5052"",""localDate"":""2026-05-01"",""hour"":""21"",""hourStart"":""2026-05-01T18:00:00Z"",""hourEnd"":""2026-05-01T19:00:00Z"",""requestUrl"":""https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T18%3A00%3A00Z&measurementDate.lessThan=2026-05-01T19%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957"",""pageTimeoutMs"":""10000"",""concurrency"":""6""}}";;;5052;10933818957;2026-05-01T18:00:00Z;2026-05-01T19:00:00Z;;;;https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T18%3A00%3A00Z&measurementDate.lessThan=2026-05-01T19%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957;;
1.05.2026 14:44;info;WIND;rgdh-monitor;;;;;RES/GES saatlik endpoint sorgulanacak: 10933818957 (2026-05-01 20:00-21:00);"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""params"":{""measurementDate.greaterOrEqualThan"":""2026-05-01T17:00:00Z"",""measurementDate.lessThan"":""2026-05-01T18:00:00Z"",""size"":""60"",""page"":""0"",""sort"":""measurementDate,asc"",""busbarId.equals"":""10933818957""},""busbarId"":""10933818957"",""internalBusbarId"":""10933818957"",""displayBusbarId"":""5052"",""localDate"":""2026-05-01"",""hour"":""20"",""hourStart"":""2026-05-01T17:00:00Z"",""hourEnd"":""2026-05-01T18:00:00Z"",""requestUrl"":""https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T17%3A00%3A00Z&measurementDate.lessThan=2026-05-01T18%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957"",""pageTimeoutMs"":""10000"",""concurrency"":""6""}}";;;5052;10933818957;2026-05-01T17:00:00Z;2026-05-01T18:00:00Z;;;;https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T17%3A00%3A00Z&measurementDate.lessThan=2026-05-01T18%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957;;
1.05.2026 14:44;warn;WIND;rgdh-monitor;;;;;2026-05-01 15:00-16:00 | 10933818957: signal is aborted without reason;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""httpStatus"":""0"",""errorType"":""PAGE_FETCH_TIMEOUT"",""errorClass"":""PAGE_FETCH_TIMEOUT"",""busbarId"":""10933818957"",""internalBusbarId"":""10933818957"",""displayBusbarId"":""5052"",""localDate"":""2026-05-01"",""hour"":""15"",""hourStart"":""2026-05-01T12:00:00Z"",""hourEnd"":""2026-05-01T13:00:00Z"",""requestUrl"":""https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T12%3A00%3A00Z&measurementDate.lessThan=2026-05-01T13%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957""}}";;;5052;10933818957;2026-05-01T12:00:00Z;2026-05-01T13:00:00Z;;;PAGE_FETCH_TIMEOUT;https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T12%3A00%3A00Z&measurementDate.lessThan=2026-05-01T13%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957;;
1.05.2026 14:44;error;Page Fetch;rgdh-monitor;;;;;signal is aborted without reason;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""httpStatus"":"""",""errorType"":""PAGE_FETCH_TIMEOUT"",""transport"":""page-context""}}";;;;;;;;;PAGE_FETCH_TIMEOUT;;;
1.05.2026 14:44;info;Page Fetch;rgdh-monitor;;;;;YKS sayfa context tokenli fetch basladi (chunked).;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""params"":{""measurementDate.greaterOrEqualThan"":""2026-05-01T12:00:00Z"",""measurementDate.lessThan"":""2026-05-01T13:00:00Z"",""size"":""60"",""page"":""0"",""sort"":""measurementDate,asc"",""busbarId.equals"":""10933818957""},""transport"":""page-context""}}";;;;;;;;;;;;
1.05.2026 14:44;warn;WIND;rgdh-monitor;;;;;2026-05-01 14:00-15:00 | 10933818957: signal is aborted without reason;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""httpStatus"":""0"",""errorType"":""PAGE_FETCH_TIMEOUT"",""errorClass"":""PAGE_FETCH_TIMEOUT"",""busbarId"":""10933818957"",""internalBusbarId"":""10933818957"",""displayBusbarId"":""5052"",""localDate"":""2026-05-01"",""hour"":""14"",""hourStart"":""2026-05-01T11:00:00Z"",""hourEnd"":""2026-05-01T12:00:00Z"",""requestUrl"":""https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T11%3A00%3A00Z&measurementDate.lessThan=2026-05-01T12%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957""}}";;;5052;10933818957;2026-05-01T11:00:00Z;2026-05-01T12:00:00Z;;;PAGE_FETCH_TIMEOUT;https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T11%3A00%3A00Z&measurementDate.lessThan=2026-05-01T12%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957;;
1.05.2026 14:44;error;Page Fetch;rgdh-monitor;;;;;signal is aborted without reason;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""httpStatus"":"""",""errorType"":""PAGE_FETCH_TIMEOUT"",""transport"":""page-context""}}";;;;;;;;;PAGE_FETCH_TIMEOUT;;;
1.05.2026 14:44;info;Page Fetch;rgdh-monitor;;;;;YKS sayfa context tokenli fetch basladi (chunked).;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""params"":{""measurementDate.greaterOrEqualThan"":""2026-05-01T11:00:00Z"",""measurementDate.lessThan"":""2026-05-01T12:00:00Z"",""size"":""60"",""page"":""0"",""sort"":""measurementDate,asc"",""busbarId.equals"":""10933818957""},""transport"":""page-context""}}";;;;;;;;;;;;
1.05.2026 14:44;info;WIND;rgdh-monitor;;;;;RES/GES saatlik endpoint sorgulanacak: 10933818957 (2026-05-01 19:00-20:00);"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""params"":{""measurementDate.greaterOrEqualThan"":""2026-05-01T16:00:00Z"",""measurementDate.lessThan"":""2026-05-01T17:00:00Z"",""size"":""60"",""page"":""0"",""sort"":""measurementDate,asc"",""busbarId.equals"":""10933818957""},""busbarId"":""10933818957"",""internalBusbarId"":""10933818957"",""displayBusbarId"":""5052"",""localDate"":""2026-05-01"",""hour"":""19"",""hourStart"":""2026-05-01T16:00:00Z"",""hourEnd"":""2026-05-01T17:00:00Z"",""requestUrl"":""https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T16%3A00%3A00Z&measurementDate.lessThan=2026-05-01T17%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957"",""pageTimeoutMs"":""10000"",""concurrency"":""6""}}";;;5052;10933818957;2026-05-01T16:00:00Z;2026-05-01T17:00:00Z;;;;https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T16%3A00%3A00Z&measurementDate.lessThan=2026-05-01T17%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957;;
1.05.2026 14:44;warn;WIND;rgdh-monitor;;;;;2026-05-01 13:00-14:00 | 10933818957: signal is aborted without reason;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""httpStatus"":""0"",""errorType"":""PAGE_FETCH_TIMEOUT"",""errorClass"":""PAGE_FETCH_TIMEOUT"",""busbarId"":""10933818957"",""internalBusbarId"":""10933818957"",""displayBusbarId"":""5052"",""localDate"":""2026-05-01"",""hour"":""13"",""hourStart"":""2026-05-01T10:00:00Z"",""hourEnd"":""2026-05-01T11:00:00Z"",""requestUrl"":""https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T10%3A00%3A00Z&measurementDate.lessThan=2026-05-01T11%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957""}}";;;5052;10933818957;2026-05-01T10:00:00Z;2026-05-01T11:00:00Z;;;PAGE_FETCH_TIMEOUT;https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T10%3A00%3A00Z&measurementDate.lessThan=2026-05-01T11%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957;;
1.05.2026 14:44;error;Page Fetch;rgdh-monitor;;;;;signal is aborted without reason;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""httpStatus"":"""",""errorType"":""PAGE_FETCH_TIMEOUT"",""transport"":""page-context""}}";;;;;;;;;PAGE_FETCH_TIMEOUT;;;
1.05.2026 14:44;info;Page Fetch;rgdh-monitor;;;;;YKS sayfa context tokenli fetch basladi (chunked).;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""params"":{""measurementDate.greaterOrEqualThan"":""2026-05-01T10:00:00Z"",""measurementDate.lessThan"":""2026-05-01T11:00:00Z"",""size"":""60"",""page"":""0"",""sort"":""measurementDate,asc"",""busbarId.equals"":""10933818957""},""transport"":""page-context""}}";;;;;;;;;;;;
1.05.2026 14:44;info;WIND;rgdh-monitor;;;;;RES/GES saatlik endpoint sorgulanacak: 10933818957 (2026-05-01 18:00-19:00);"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""params"":{""measurementDate.greaterOrEqualThan"":""2026-05-01T15:00:00Z"",""measurementDate.lessThan"":""2026-05-01T16:00:00Z"",""size"":""60"",""page"":""0"",""sort"":""measurementDate,asc"",""busbarId.equals"":""10933818957""},""busbarId"":""10933818957"",""internalBusbarId"":""10933818957"",""displayBusbarId"":""5052"",""localDate"":""2026-05-01"",""hour"":""18"",""hourStart"":""2026-05-01T15:00:00Z"",""hourEnd"":""2026-05-01T16:00:00Z"",""requestUrl"":""https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T15%3A00%3A00Z&measurementDate.lessThan=2026-05-01T16%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957"",""pageTimeoutMs"":""10000"",""concurrency"":""6""}}";;;5052;10933818957;2026-05-01T15:00:00Z;2026-05-01T16:00:00Z;;;;https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T15%3A00%3A00Z&measurementDate.lessThan=2026-05-01T16%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957;;
1.05.2026 14:44;warn;WIND;rgdh-monitor;;;;;2026-05-01 12:00-13:00 | 10933818957: signal is aborted without reason;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""httpStatus"":""0"",""errorType"":""PAGE_FETCH_TIMEOUT"",""errorClass"":""PAGE_FETCH_TIMEOUT"",""busbarId"":""10933818957"",""internalBusbarId"":""10933818957"",""displayBusbarId"":""5052"",""localDate"":""2026-05-01"",""hour"":""12"",""hourStart"":""2026-05-01T09:00:00Z"",""hourEnd"":""2026-05-01T10:00:00Z"",""requestUrl"":""https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T09%3A00%3A00Z&measurementDate.lessThan=2026-05-01T10%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957""}}";;;5052;10933818957;2026-05-01T09:00:00Z;2026-05-01T10:00:00Z;;;PAGE_FETCH_TIMEOUT;https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T09%3A00%3A00Z&measurementDate.lessThan=2026-05-01T10%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957;;
1.05.2026 14:44;error;Page Fetch;rgdh-monitor;;;;;signal is aborted without reason;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""httpStatus"":"""",""errorType"":""PAGE_FETCH_TIMEOUT"",""transport"":""page-context""}}";;;;;;;;;PAGE_FETCH_TIMEOUT;;;
1.05.2026 14:44;info;Page Fetch;rgdh-monitor;;;;;YKS sayfa context tokenli fetch basladi (chunked).;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""params"":{""measurementDate.greaterOrEqualThan"":""2026-05-01T09:00:00Z"",""measurementDate.lessThan"":""2026-05-01T10:00:00Z"",""size"":""60"",""page"":""0"",""sort"":""measurementDate,asc"",""busbarId.equals"":""10933818957""},""transport"":""page-context""}}";;;;;;;;;;;;
1.05.2026 14:44;info;WIND;rgdh-monitor;;;;;RES/GES saatlik endpoint sorgulanacak: 10933818957 (2026-05-01 17:00-18:00);"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""params"":{""measurementDate.greaterOrEqualThan"":""2026-05-01T14:00:00Z"",""measurementDate.lessThan"":""2026-05-01T15:00:00Z"",""size"":""60"",""page"":""0"",""sort"":""measurementDate,asc"",""busbarId.equals"":""10933818957""},""busbarId"":""10933818957"",""internalBusbarId"":""10933818957"",""displayBusbarId"":""5052"",""localDate"":""2026-05-01"",""hour"":""17"",""hourStart"":""2026-05-01T14:00:00Z"",""hourEnd"":""2026-05-01T15:00:00Z"",""requestUrl"":""https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T14%3A00%3A00Z&measurementDate.lessThan=2026-05-01T15%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957"",""pageTimeoutMs"":""10000"",""concurrency"":""6""}}";;;5052;10933818957;2026-05-01T14:00:00Z;2026-05-01T15:00:00Z;;;;https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T14%3A00%3A00Z&measurementDate.lessThan=2026-05-01T15%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957;;
1.05.2026 14:44;warn;WIND;rgdh-monitor;;;;;2026-05-01 11:00-12:00 | 10933818957: signal is aborted without reason;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""httpStatus"":""0"",""errorType"":""PAGE_FETCH_TIMEOUT"",""errorClass"":""PAGE_FETCH_TIMEOUT"",""busbarId"":""10933818957"",""internalBusbarId"":""10933818957"",""displayBusbarId"":""5052"",""localDate"":""2026-05-01"",""hour"":""11"",""hourStart"":""2026-05-01T08:00:00Z"",""hourEnd"":""2026-05-01T09:00:00Z"",""requestUrl"":""https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T08%3A00%3A00Z&measurementDate.lessThan=2026-05-01T09%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957""}}";;;5052;10933818957;2026-05-01T08:00:00Z;2026-05-01T09:00:00Z;;;PAGE_FETCH_TIMEOUT;https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T08%3A00%3A00Z&measurementDate.lessThan=2026-05-01T09%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957;;
1.05.2026 14:44;error;Page Fetch;rgdh-monitor;;;;;signal is aborted without reason;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""httpStatus"":"""",""errorType"":""PAGE_FETCH_TIMEOUT"",""transport"":""page-context""}}";;;;;;;;;PAGE_FETCH_TIMEOUT;;;
1.05.2026 14:44;info;Page Fetch;rgdh-monitor;;;;;YKS sayfa context tokenli fetch basladi (chunked).;"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""params"":{""measurementDate.greaterOrEqualThan"":""2026-05-01T08:00:00Z"",""measurementDate.lessThan"":""2026-05-01T09:00:00Z"",""size"":""60"",""page"":""0"",""sort"":""measurementDate,asc"",""busbarId.equals"":""10933818957""},""transport"":""page-context""}}";;;;;;;;;;;;
1.05.2026 14:44;info;WIND;rgdh-monitor;;;;;RES/GES saatlik endpoint sorgulanacak: 10933818957 (2026-05-01 16:00-17:00);"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""params"":{""measurementDate.greaterOrEqualThan"":""2026-05-01T13:00:00Z"",""measurementDate.lessThan"":""2026-05-01T14:00:00Z"",""size"":""60"",""page"":""0"",""sort"":""measurementDate,asc"",""busbarId.equals"":""10933818957""},""busbarId"":""10933818957"",""internalBusbarId"":""10933818957"",""displayBusbarId"":""5052"",""localDate"":""2026-05-01"",""hour"":""16"",""hourStart"":""2026-05-01T13:00:00Z"",""hourEnd"":""2026-05-01T14:00:00Z"",""requestUrl"":""https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T13%3A00%3A00Z&measurementDate.lessThan=2026-05-01T14%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957"",""pageTimeoutMs"":""10000"",""concurrency"":""6""}}";;;5052;10933818957;2026-05-01T13:00:00Z;2026-05-01T14:00:00Z;;;;https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T13%3A00%3A00Z&measurementDate.lessThan=2026-05-01T14%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957;;
1.05.2026 14:44;info;WIND;rgdh-monitor;;;;;RES/GES saatlik endpoint sorgulanacak: 10933818957 (2026-05-01 15:00-16:00);"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""params"":{""measurementDate.greaterOrEqualThan"":""2026-05-01T12:00:00Z"",""measurementDate.lessThan"":""2026-05-01T13:00:00Z"",""size"":""60"",""page"":""0"",""sort"":""measurementDate,asc"",""busbarId.equals"":""10933818957""},""busbarId"":""10933818957"",""internalBusbarId"":""10933818957"",""displayBusbarId"":""5052"",""localDate"":""2026-05-01"",""hour"":""15"",""hourStart"":""2026-05-01T12:00:00Z"",""hourEnd"":""2026-05-01T13:00:00Z"",""requestUrl"":""https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T12%3A00%3A00Z&measurementDate.lessThan=2026-05-01T13%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957"",""pageTimeoutMs"":""10000"",""concurrency"":""6""}}";;;5052;10933818957;2026-05-01T12:00:00Z;2026-05-01T13:00:00Z;;;;https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T12%3A00%3A00Z&measurementDate.lessThan=2026-05-01T13%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957;;
1.05.2026 14:44;info;WIND;rgdh-monitor;;;;;RES/GES saatlik endpoint sorgulanacak: 10933818957 (2026-05-01 14:00-15:00);"{""requestHeaders"":{},""responseHeaders"":{},""detail"":{""endpoint"":""/api/rgdh-wind-busbar-data"",""params"":{""measurementDate.greaterOrEqualThan"":""2026-05-01T11:00:00Z"",""measurementDate.lessThan"":""2026-05-01T12:00:00Z"",""size"":""60"",""page"":""0"",""sort"":""measurementDate,asc"",""busbarId.equals"":""10933818957""},""busbarId"":""10933818957"",""internalBusbarId"":""10933818957"",""displayBusbarId"":""5052"",""localDate"":""2026-05-01"",""hour"":""14"",""hourStart"":""2026-05-01T11:00:00Z"",""hourEnd"":""2026-05-01T12:00:00Z"",""requestUrl"":""https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T11%3A00%3A00Z&measurementDate.lessThan=2026-05-01T12%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957"",""pageTimeoutMs"":""10000"",""concurrency"":""6""}}";;;5052;10933818957;2026-05-01T11:00:00Z;2026-05-01T12:00:00Z;;;;https://yks.teias.gov.tr/api/rgdh-wind-busbar-data?measurementDate.greaterOrEqualThan=2026-05-01T11%3A00%3A00Z&measurementDate.lessThan=2026-05-01T12%3A00%3A00Z&size=60&page=0&sort=measurementDate%2Casc&busbarId.equals=10933818957;;
